label,message
1,"Genius what's up. How your brother. Pls send his number to my skype.,,,"
1,"I'm sick !! I'm needy !! I want you !! *pouts* *stomps feet* Where are you ?! *pouts* *stomps feet* I want my slave !! I want him now !!,,,"
1,"Was gr8 to see that message. So when r u leaving? Congrats dear. What school and wat r ur plans.,,,"
1,"ringtoneking 84484,,,"
1,"It certainly puts things into perspective when something like this happens,,,"
1," came to look at the flat, seems ok, in his 50s? * Is away alot wiv work. Got woman coming at 6.30 too.,,,"
1,"* Will be september by then!,,,"
1,"1 I don't have her number and 2 its gonna be a massive pain in the ass and i'd rather not get involved if that's possible,,,"
1,"Aiyar dun disturb u liao... Thk u have lots 2 do aft ur cupboard come...,,,"
1,"I attended but nothing is there.,,,"
1,"Hello darling how are you today? I would love to have a chat, why dont you tell me what you look like and what you are in to sexy?,,,"
1,"All day working day:)except saturday and sunday..,,,"
1,"I love your ass! Do you enjoy doggy style? :),,,"
1,"True. It is passable. And if you get a high score and apply for phd, you get 5years of salary. So it makes life easier.,,,"
1,"And miss vday the parachute and double coins??? U must not know me very well...,,,"
1,"Hey i'm bored... So i'm thinking of u... So wat r u doing?,,,"
1,"I'm leaving my house now.,,,"
1,"\Hi darlin i cantdo anythingtomorrow as myparents aretaking me outfor a meal. when are u free? Katexxx\"""",,,"
1,"I place all ur points on e cultures module already.,,,"
1,"You are a big chic. Common. Declare,,,"
1,"What about this one then.,,,"
1,"Can you call me plz. Your number shows out of coveragd area. I have urgnt call in vasai &amp; have to reach before 4'o clock so call me plz,,,"
1,"Yun ah.now ÃÂ_ wkg where?btw if ÃÂ_ go nus sc. ÃÂÃÂ wana specialise in wad?,,,"
1,"No need lar. Jus testing e phone card. Dunno network not gd i thk. Me waiting 4 my sis 2 finish bathing so i can bathe. Dun disturb u liao u cleaning ur room.,,,"
1,"I sent you the prices and do you mean the  &lt;#&gt; g,,,,"
1,"I thk u dun haf 2 hint in e forum already lor... Cos i told ron n darren is going 2 tell shuhui.,,,"
1,"Pls speak with me. I wont ask anything other then you friendship.,,,"
1,"Fantasy Football is back on your TV. Go to Sky Gamestar on Sky Active and play ÃÂ¥ÃÂ£250k Dream Team. Scoring starts on Saturday, so register now!SKY OPT OUT to 88088,,,"
1,"Ok not a problem will get them a taxi. C ing  tomorrow and tuesday. On tuesday think we r all going to the cinema. ,,,"
1,"So wat's da decision?,,,"
1,"Same. Wana plan a trip sometme then,,,"
1,"I like cheap! But iÃÂÃÂÃÂ·m happy to splash out on the wine if it makes you feel better..,,,"
1,"I taught that Ranjith sir called me. So only i sms like that. Becaus hes verifying about project. Prabu told today so only pa dont mistake me..,,,"
1,"Sitting in mu waiting for everyone to get out of my suite so I can take a shower,,,"
1,"Okie,,,"
1,"Oh ok..,,,"
1,"have * good weekend.,,,"
1,"Stop the story. I've told him i've returned it and he's saying i should not re order it.,,,"
1,"What???? Hello wats talks email address?,,,"
1,"I don't run away frm u... I walk slowly &amp; it kills me that u don't care enough to stop me...,,,"
1,"Nobody can decide where to eat and dad wants Chinese,,,"
1,"Howz pain?hope u r fine..,,,"
1,"He will, you guys close?,,,"
1,"Ok. Can be later showing around 8-8:30 if you want + cld have drink before. Wld prefer not to spend money on nosh if you don't mind, as doing that nxt wk.,,,"
1,"Oic cos me n my sis got no lunch today my dad went out... So dunno whether 2 eat in sch or wat...,,,"
1,"You know what hook up means right?,,,"
1,"Ummmmmaah Many many happy returns of d day my dear sweet heart.. HAPPY BIRTHDAY dear,,,"
1,"Oh yah... We never cancel leh... Haha ,,,"
1,"I will come to ur home now,,,"
1,"Sorry da thangam, very very sorry i am held up with prasad.,,,"
1,"I'm in office now da:)where are you?,,,"
1,"Lol ok your forgiven :),,,"
1,"Anyway seriously hit me up when you're back because otherwise I have to light up with armand and he always has shit and/or is vomiting,,,"
1,"Hey no I ad a crap nite was borin without ya 2 boggy with me u boring biatch! Thanx but u wait til nxt time il ave ya ,,,"
1,"Hi di is yijue we're meeting at 7 pm at esaplanade tonight.,,,"
1,"K da:)how many page you want?,,,"
1,"You are a great role model. You are giving so much and i really wish each day for a miracle but God as a reason for everything and i must say i wish i knew why but i dont. I've looked up to you since i was young and i still do. Have a great day.,,,"
1,"7 lor... Change 2 suntec... Wat time u coming?,,,"
1,"Well thats nice. Too bad i cant eat it,,,"
1,"I thk 530 lor. But dunno can get tickets a not. Wat u doing now?,,,"
1,"O. Well uv causes mutations. Sunscreen is like essential thesedays,,,"
1,"You do got a shitload of diamonds though,,,"
1,"I need to come home and give you some good lovin...,,,"
1,"I love you both too :-),,,"
1,"No, but you told me you were going, before you got drunk!,,,"
1,"Ola would get back to you maybe not today but I ve told him you can be his direct link in the US in getting cars he bids for online, you arrange shipping and you get a cut. Or U????? For a partnership where U????? Invest money for shipping and he takes care of the rest!U??Wud b self reliant soon dnt worry,,,"
1,"1 in cbe. 2 in chennai.,,,"
1,"Nobody names their penis a girls name this story doesn't add up at all,,,"
1,"LOL that would be awesome payback.,,,"
1,"Lol great now im getting hungry.,,,"
1,"Jus finish watching tv... U?,,,"
1,"No prob. I will send to your email.,,,"
1,"Oh great. I.ll disturb him more so that we can talk.,,,"
1,"Die... Now i have e toot fringe again...,,,"
1,"Ok... But they said i've got wisdom teeth hidden inside n mayb need 2 remove.,,,"
1,"Our Prashanthettan's mother passed away last night. pray for her and family.,,,"
1,"ÃÂÃÂ ready then call me...,,,"
1,"I see the letter B on my car,,,"
1,"Asking do u knw them or nt? May be ur frnds or classmates?,,,"
1,"ÃÂÃÂ_ we r stayin here an extra week, back next wed. How did we do in the rugby this weekend? Hi to and and , c u soon \""ham""Well there's still a bit left if you guys want to tonight,,"
1,"And of course you should make a stink!,,,"
1,"We are both fine. Thanks,,,"
1,"Sweetheart, hope you are not having that kind of day! Have one with loads of reasons to smile. Biola,,,"
1,"It has issues right now. Ill fix for her by tomorrow.,,,"
1,"You tell what happen dont behave like this to me. Ok no need to say,,,"
1,"G says you never answer your texts, confirm/deny,,,"
1,"Wah... Okie okie... Muz make use of e unlimited... Haha... ,,,"
1,"Okay... I booked all already... Including the one at bugis.,,,"
1,"Gud mrng dear have a nice day,,,"
1,"I'm working technical support :)voice process.networking field.,,,"
1,"K.k..how is your sister kids?,,,"
1,"Too late. I said i have the website. I didn't i have or dont have the slippers,,,"
1,"1's reach home call me.,,,"
1,"I'm in a movie... Collect car oredi...,,,"
1,"K, wat s tht incident?,,,"
1,"My painful personal thought- \I always try to keep everybody happy all the time. But nobody recognises me when i am alone\"""",,,"
1,"No but the bluray player can,,,"
1,"Misplaced your number and was sending texts to your old number. Wondering why i've not heard from you this year. All the best in your mcat. Got this number from my atlanta friends,,,"
1,"Hi babe its me thanks for coming even though it didnt go that well!i just wanted my bed! Hope to see you soon love and kisses xxx,,,"
1,"Anything lor but toa payoh got place 2 walk meh...,,,"
1,"Oh and by the way you do have more food in your fridge! Want to go out for a meal tonight? ,,,"
1,"U buy newspapers already?,,,"
1,"I thk ÃÂ_ gotta go home by urself. Cos i'll b going out shopping 4 my frens present. ,,,"
1,"Wait.i will come out.. &lt;#&gt;  min:),,,"
1,"As I entered my cabin my PA said, '' Happy B'day Boss !!''. I felt special. She askd me 4 lunch. After lunch she invited me to her apartment. We went there.,,,"
1,"Honey boo I'm missing u.,,,"
1,"Hello! How's you and how did saturday go? I was just texting to see if you'd decided to do anything tomo. Not that i'm trying to invite myself or anything!,,,"
1,"Ah poop. Looks like ill prob have to send in my laptop to get fixed cuz it has a gpu problem,,,"
1,"Keep my payasam there if rinu brings,,,"
1,"Christmas is An occasion that is Celebrated as a Reflection of UR... Values..., Desires..., Affections...&amp; Traditions.... Have an ideal Christmas...,,,"
1,"So that means you still think of teju,,,"
1,"K..give back my thanks.,,,"
1,"Yes i have. So that's why u texted. Pshew...missing you so much,,,"
1,"Babe ! What are you doing ? Where are you ? Who are you talking to ? Do you think of me ? Are you being a good boy? Are you missing me? Do you love me ?,,,"
1,"Indeed and by the way it was either or - not both !,,,"
1,"No need lar i go engin? Cos my sis at arts today...,,,"
1,"Are u coming to the funeral home,,,"
1,"K:)k:)good:)study well.,,,"
1,"Yes, princess. Toledo.,,,"
1,"Does cinema plus drink appeal tomo? * Is a fr thriller by director i like on at mac at 8.30.,,,"
1,"Remind me how to get there and I shall do so,,,"
1,"Happy or sad , one thing about past is- \Its no more\"" GOOD MORNING :-):-)."",,,"
1,"IÃÂ¥ÃÂm cool ta luv but v.tired 2 cause i have been doin loads of planning all wk, we have got our social services inspection at the nursery! Take care & spk sn x.,,,"
1,"No i'm not. I can't give you everything you want and need. You actually could do better for yourself on yor own--you've got more money than i do. I can't get work, i can't get a man, i can't pay the rent, i can't even fill my fucking gas tank. yes, i'm stressed and depressed. I didn't even call home for thanksgiving cuz i'll have to tell them i,m up to nothing.,,,"
1,"Let there be snow. Let there be snow. This kind of weather brings ppl together so friendships can grow.,,,"
1,"Did you get any gift? This year i didnt get anything. So bad,,,"
1,"Whatever, juliana. Do whatever you want.,,,"
1,"When u wana see it then,,,"
1,"08714712388 between 10am-7pm Cost 10p,,,"
1,"I'm home, my love ... If your still awake ... *loving kiss*,,,"
1,"Hi im having the most relaxing time ever! we have to get up at 7am every day! was the party good the other night? I get home tomorrow at 5ish.,,,"
1,"I'll let you know when it kicks in,,,"
1,"R u sure they'll understand that! Wine * good idea just had a slurp!,,,"
1,"The monthly amount is not that terrible and you will not pay anything till 6months after finishing school.,,,"
1,"I like you peoples very much:) but am very shy pa.,,,"
1,"5 nights...We nt staying at port step liao...Too ex,,,"
1,"Ugh y can't u just apologize, admit u were wrong and ask me to take u back?,,,"
1,"I'm putting it on now. It should be ready for  &lt;TIME&gt; ,,,"
1,"Jay wants to work out first, how's 4 sound?,,,"
1,"[ÃÂÃÂ_] anyway, many good evenings to u! s,,,"
1,"What happen to her tell the truth,,,"
1,"K.k:)apo k.good movie.,,,"
1,"You are right. Meanwhile how's project twins comin up,,,"
1,"Are you still playing with gautham?,,,"
1,"Thanks for your message. I really appreciate your sacrifice. I'm not sure of the process of direct pay but will find out on my way back from the test tomorrow. I'm in class now. Do have a wonderful day.,,,"
1,"Were gonna go get some tacos,,,"
1,"Mm that time you dont like fun,,,"
1,"i am going to bed now prin,,,"
1,"How much she payed. Suganya.,,,"
1,"Call me when u finish then i come n pick u.,,,"
1,"You bad girl. I can still remember them,,,"
1,"You got job in wipro:)you will get every thing in life in 2 or 3 years.,,,"
1,"Correct. So how was work today,,,"
1,"Can not use foreign stamps in this country.,,,"
1,"My computer just fried the only essential part we don't keep spares of because my fucking idiot roommates looovvve leaving the thing running on full  &lt;#&gt; /7,,,"
1,"Thinkin about someone is all good. No drugs for that,,,"
1,"Shuhui say change 2 suntec steamboat? U noe where? Where r u now?,,,"
1,"Did you catch the bus ? Are you frying an egg ? Did you make a tea? Are you eating your mom's left over dinner ? Do you feel my Love ?,,,"
1,"Just sent again. Do you scream and moan in bed, princess?,,,"
1,"3 pa but not selected.,,,"
1,"We don call like  &lt;#&gt;  times oh. No give us hypertension oh.,,,"
1,"PICK UR FONE UP NOW U DUMB?,,,"
1,"A little. Meds say take once every 8 hours. It's only been 5 but pain is back. So I took another. Hope I don't die,,,"
1,"Any way where are you and what doing.,,,"
1,"Nothing, smsing u n xy lor. Sorry lor da guys neva c u in person but they sort of know u lor. So u wan 2 meet them xy ask me 2 bring u along 4 our next meeting.,,,"
1,"Do u hav any frnd by name ashwini in ur college?,,,"
1,"HI DARLIN IM MISSIN U HOPE YOU ARE HAVING A GOOD TIME. WHEN ARE U BACK AND WHAT TIME IF U CAN GIVE ME A CALL AT HOME. JESS XX,,,"
1,"K.k:)when are you going?,,,"
1,"I donno if they are scorable,,,"
1,"Where @,,,"
1,"It wont b until 2.15 as trying 2 sort house out, is that ok?,,,"
1,"He is there. You call and meet him,,,"
1,"There generally isn't one. It's an uncountable noun - u in the dictionary. pieces of research?,,,"
1,"Hello my boytoy ... Geeee I miss you already and I just woke up. I wish you were here in bed with me, cuddling me. I love you ...,,,"
1,"Hey leave it. not a big deal:-) take care.,,,"
1,"You do your studies alone without anyones help. If you cant no need to study.,,,"
1,"I dont want to hear philosophy. Just say what happen,,,"
1,"Hi Jon, Pete here, Ive bin 2 Spain recently & hav sum dinero left, Bill said u or ur ÃÂ¥ÃÂrents mayb interested in it, I hav 12,000pes, so around ÃÂ¥ÃÂ£48, tb, James.,,,"
1,"Eh den sat u book e kb liao huh...,,,"
1,"Don't make life too stressfull.. Always find time to Laugh.. It may not add years to your Life! But surely adds more life to ur years!! Gud ni8..swt dreams..,,,"
1,"U have a Secret Admirer who is looking 2 make contact with U-find out who they R*reveal who thinks UR so special-call on 09065171142-stopsms-08718727870150ppm,,,"
1,"Brainless Baby Doll..:-D;-), vehicle sariyag drive madoke barolla..,,,"
1,"Why de. You looking good only:-)..,,,"
